Shortest Path 
 Pop : 24,75, g = 104.284, rhs = 104.284, h = 38
 Pop : 23,76, g = 103.698, rhs = 103.698, h = 39
 Pop : 24,76, g = 104.698, rhs = 104.698, h = 39
 Pop : 25,76, g = 105.698, rhs = 105.698, h = 39
 Pop : 26,75, g = 107.113, rhs = 107.113, h = 38
 Pop : 26,74, g = 108.113, rhs = 108.113, h = 37
 Pop : 27,74, g = 108.527, rhs = 108.527, h = 37
 Pop : 26,76, g = 106.698, rhs = 106.698, h = 39
 Pop : 27,75, g = 108.113, rhs = 108.113, h = 38
 Pop : 27,76, g = 108.527, rhs = 108.527, h = 39
 Pop : 28,76, g = 109.527, rhs = 109.527, h = 39
 Pop : 29,75, g = 110.941, rhs = 110.941, h = 38
 Pop : 29,74, g = 111.941, rhs = 111.941, h = 37
 Pop : 29,76, g = 110.527, rhs = 110.527, h = 39
 Pop : 30,76, g = 112.355, rhs = 112.355, h = 39
 Pop : 31,75, g = 113.77, rhs = 113.77, h = 38
 Pop : 31,74, g = 114.77, rhs = 114.77, h = 37
 Pop : 32,74, g = 115.184, rhs = 115.184, h = 37
 Pop : 31,76, g = 113.355, rhs = 113.355, h = 39
 Pop : 32,75, g = 114.77, rhs = 114.77, h = 38
 Pop : 33,74, g = 116.184, rhs = 116.184, h = 37
 Pop : 33,75, g = 116.598, rhs = 116.598, h = 38
 Pop : 33,76, g = 116.184, rhs = 116.184, h = 39
 Pop : 34,76, g = 118.012, rhs = 118.012, h = 39
 Pop : 35,76, g = 119.012, rhs = 119.012, h = 39
 Pop : 36,75, g = 120.426, rhs = 120.426, h = 38
 Pop : 36,74, g = 121.426, rhs = 121.426, h = 37
 Pop : 37,74, g = 121.841, rhs = 121.841, h = 37
 Pop : 36,76, g = 120.012, rhs = 120.012, h = 39
 Pop : 37,75, g = 121.426, rhs = 121.426, h = 38
 Pop : 37,76, g = 121.841, rhs = 121.841, h = 39
 Pop : 37,77, g = 121.426, rhs = 121.426, h = 40
 Pop : 37,78, g = 122.426, rhs = 122.426, h = 41
 Pop : 37,79, g = 123.426, rhs = 123.426, h = 42
 Pop : 37,80, g = 124.426, rhs = 124.426, h = 43
 Pop : 37,81, g = 125.426, rhs = 125.426, h = 44
 Pop : 37,82, g = 126.426, rhs = 126.426, h = 45
 Pop : 37,83, g = 127.426, rhs = 127.426, h = 46
 Pop : 37,84, g = 128.426, rhs = 128.426, h = 47
 Pop : 37,85, g = 129.426, rhs = 129.426, h = 48
 Pop : 37,86, g = 130.426, rhs = 130.426, h = 49
 Pop : 37,87, g = 131.426, rhs = 131.426, h = 50
 Pop : 37,88, g = 132.426, rhs = 132.426, h = 51
 Pop : 37,89, g = 133.426, rhs = 133.426, h = 52
 Pop : 37,90, g = 134.426, rhs = 134.426, h = 53
 Pop : 37,91, g = 135.426, rhs = 135.426, h = 54
 Pop : 37,92, g = 136.426, rhs = 136.426, h = 55
 Pop : 37,93, g = 137.426, rhs = 137.426, h = 56
 Pop : 37,94, g = 138.426, rhs = 138.426, h = 57
 Pop : 37,95, g = 139.426, rhs = 139.426, h = 58
 Pop : 37,96, g = 140.426, rhs = 140.426, h = 59
 Pop : 37,97, g = 141.426, rhs = 141.426, h = 60
 Pop : 37,98, g = 142.426, rhs = 142.426, h = 61
 Pop : 37,99, g = 143.426, rhs = 143.426, h = 62
 Pop : 37,100, g = 144.426, rhs = 144.426, h = 63
 Pop : 37,101, g = 145.426, rhs = 145.426, h = 64
 Pop : 37,102, g = 146.426, rhs = 146.426, h = 65
 Pop : 37,103, g = 147.426, rhs = 147.426, h = 66
 Pop : 37,104, g = 148.426, rhs = 148.426, h = 67
 Pop : 37,105, g = 149.426, rhs = 149.426, h = 68
 Pop : 37,106, g = 150.426, rhs = 150.426, h = 69
 Pop : 37,107, g = 151.426, rhs = 151.426, h = 70
 Pop : 37,108, g = 152.426, rhs = 152.426, h = 71
 Pop : 36,108, g = 152.841, rhs = 152.841, h = 71
 Pop : 35,108, g = 153.841, rhs = 153.841, h = 71
 Pop : 37,109, g = 153.426, rhs = 153.426, h = 72
 Pop : 36,109, g = 153.841, rhs = 153.841, h = 72
 Pop : 35,109, g = 154.255, rhs = 154.255, h = 72
 Pop : 34,108, g = 154.841, rhs = 154.841, h = 71
 Pop : 33,108, g = 155.841, rhs = 155.841, h = 71
 Pop : 37,110, g = 154.426, rhs = 154.426, h = 73
 Pop : 34,109, g = 155.255, rhs = 155.255, h = 72
 Pop : 32,108, g = 156.841, rhs = 156.841, h = 71
 Pop : 36,110, g = 154.841, rhs = 154.841, h = 73
 Pop : 35,110, g = 155.255, rhs = 155.255, h = 73
 Pop : 33,109, g = 156.255, rhs = 156.255, h = 72
 Pop : 31,108, g = 157.841, rhs = 157.841, h = 71
 Pop : 34,110, g = 155.669, rhs = 155.669, h = 73
 Pop : 32,109, g = 157.255, rhs = 157.255, h = 72
 Pop : 37,111, g = 155.426, rhs = 155.426, h = 74
 Pop : 33,110, g = 156.669, rhs = 156.669, h = 73
 Pop : 36,111, g = 155.841, rhs = 155.841, h = 74
 Pop : 30,108, g = 158.841, rhs = 158.841, h = 71
 Pop : 35,111, g = 156.255, rhs = 156.255, h = 74
 Pop : 31,109, g = 158.255, rhs = 158.255, h = 72
 Pop : 34,111, g = 156.669, rhs = 156.669, h = 74
 Pop : 32,110, g = 157.669, rhs = 157.669, h = 73
 Pop : 29,108, g = 159.841, rhs = 159.841, h = 71
 Pop : 33,111, g = 157.083, rhs = 157.083, h = 74
 Pop : 30,109, g = 159.255, rhs = 159.255, h = 72
 Pop : 31,110, g = 158.669, rhs = 158.669, h = 73
 Pop : 28,108, g = 160.841, rhs = 160.841, h = 71
 Pop : 32,111, g = 158.083, rhs = 158.083, h = 74
 Pop : 29,109, g = 160.255, rhs = 160.255, h = 72
 Pop : 30,110, g = 159.669, rhs = 159.669, h = 73
 Pop : 27,108, g = 161.841, rhs = 161.841, h = 71
 Pop : 31,111, g = 159.083, rhs = 159.083, h = 74
 Pop : 28,109, g = 161.255, rhs = 161.255, h = 72
 Pop : 29,110, g = 160.669, rhs = 160.669, h = 73
 Pop : 26,108, g = 162.841, rhs = 162.841, h = 71
 Pop : 30,111, g = 160.083, rhs = 160.083, h = 74
 Pop : 27,109, g = 162.255, rhs = 162.255, h = 72
 Pop : 28,110, g = 161.669, rhs = 161.669, h = 73
 Pop : 25,108, g = 163.841, rhs = 163.841, h = 71
 Pop : 29,111, g = 161.083, rhs = 161.083, h = 74
 Pop : 26,109, g = 163.255, rhs = 163.255, h = 72
 Pop : 27,110, g = 162.669, rhs = 162.669, h = 73
 Pop : 24,108, g = 164.841, rhs = 164.841, h = 71
 Pop : 28,111, g = 162.083, rhs = 162.083, h = 74
 Pop : 25,109, g = 164.255, rhs = 164.255, h = 72
 Pop : 26,110, g = 163.669, rhs = 163.669, h = 73
 Pop : 23,108, g = 165.841, rhs = 165.841, h = 71
 Pop : 27,111, g = 163.083, rhs = 163.083, h = 74
 Pop : 24,109, g = 165.255, rhs = 165.255, h = 72
 Pop : 25,110, g = 164.669, rhs = 164.669, h = 73
 Pop : 22,108, g = 166.841, rhs = 166.841, h = 71
 Pop : 26,111, g = 164.083, rhs = 164.083, h = 74
 Pop : 23,109, g = 166.255, rhs = 166.255, h = 72
 Pop : 24,110, g = 165.669, rhs = 165.669, h = 73
 Pop : 21,108, g = 167.841, rhs = 167.841, h = 71
 Pop : 25,111, g = 165.083, rhs = 165.083, h = 74
 Pop : 22,109, g = 167.255, rhs = 167.255, h = 72
 Pop : 23,110, g = 166.669, rhs = 166.669, h = 73
 Pop : 20,108, g = 168.841, rhs = 168.841, h = 71
 Pop : 24,111, g = 166.083, rhs = 166.083, h = 74
 Pop : 21,109, g = 168.255, rhs = 168.255, h = 72
 Pop : 22,110, g = 167.669, rhs = 167.669, h = 73
 Pop : 19,108, g = 169.841, rhs = 169.841, h = 71
 Pop : 23,111, g = 167.083, rhs = 167.083, h = 74
 Pop : 20,109, g = 169.255, rhs = 169.255, h = 72
 Pop : 21,110, g = 168.669, rhs = 168.669, h = 73
 Pop : 18,108, g = 170.841, rhs = 170.841, h = 71
 Pop : 22,111, g = 168.083, rhs = 168.083, h = 74
 Pop : 19,109, g = 170.255, rhs = 170.255, h = 72
 Pop : 20,110, g = 169.669, rhs = 169.669, h = 73
 Pop : 17,108, g = 171.841, rhs = 171.841, h = 71
 Pop : 21,111, g = 169.083, rhs = 169.083, h = 74
 Pop : 18,109, g = 171.255, rhs = 171.255, h = 72
 Pop : 16,107, g = 173.255, rhs = 173.255, h = 70
 Pop : 16,106, g = 174.255, rhs = 174.255, h = 69
 Pop : 16,105, g = 175.255, rhs = 175.255, h = 68
 Pop : 16,104, g = 176.255, rhs = 176.255, h = 67
 Pop : 16,103, g = 177.255, rhs = 177.255, h = 66
 Pop : 16,102, g = 178.255, rhs = 178.255, h = 65
 Pop : 16,101, g = 179.255, rhs = 179.255, h = 64
 Pop : 16,100, g = 180.255, rhs = 180.255, h = 63
 Pop : 16,99, g = 181.255, rhs = 181.255, h = 62
 Pop : 16,98, g = 182.255, rhs = 182.255, h = 61
 Pop : 16,97, g = 183.255, rhs = 183.255, h = 60
 Pop : 16,96, g = 184.255, rhs = 184.255, h = 59
 Pop : 16,95, g = 185.255, rhs = 185.255, h = 58
 Pop : 16,94, g = 186.255, rhs = 186.255, h = 57
 Pop : 19,110, g = 170.669, rhs = 170.669, h = 73
 Pop : 15,105, g = 175.669, rhs = 175.669, h = 68
 Pop : 15,106, g = 174.669, rhs = 174.669, h = 69
 Pop : 15,104, g = 176.669, rhs = 176.669, h = 67
 Pop : 15,103, g = 177.669, rhs = 177.669, h = 66
 Pop : 15,102, g = 178.669, rhs = 178.669, h = 65
 Pop : 15,101, g = 179.669, rhs = 179.669, h = 64
 Pop : 15,100, g = 180.669, rhs = 180.669, h = 63
 Pop : 15,99, g = 181.669, rhs = 181.669, h = 62
 Pop : 15,98, g = 182.669, rhs = 182.669, h = 61
 Pop : 15,97, g = 183.669, rhs = 183.669, h = 60
 Pop : 15,96, g = 184.669, rhs = 184.669, h = 59
 Pop : 15,94, g = 186.669, rhs = 186.669, h = 57
 Pop : 15,93, g = 187.669, rhs = 187.669, h = 56
 Pop : 15,92, g = 188.669, rhs = 188.669, h = 55
 Pop : 15,91, g = 189.669, rhs = 189.669, h = 54
 Pop : 15,90, g = 190.669, rhs = 190.669, h = 53
 Pop : 15,89, g = 191.669, rhs = 191.669, h = 52
 Pop : 15,88, g = 192.669, rhs = 192.669, h = 51
 Pop : 15,87, g = 193.669, rhs = 193.669, h = 50
 Pop : 15,86, g = 194.669, rhs = 194.669, h = 49
 Pop : 15,85, g = 195.669, rhs = 195.669, h = 48
 Pop : 15,84, g = 196.669, rhs = 196.669, h = 47
 Pop : 15,83, g = 197.669, rhs = 197.669, h = 46
 Pop : 16,108, g = 172.841, rhs = 172.841, h = 71
 Pop : 16,92, g = 189.083, rhs = 189.083, h = 55
 Pop : 20,111, g = 170.083, rhs = 170.083, h = 74
 Pop : 16,83, g = 198.083, rhs = 198.083, h = 46
 Pop : 17,109, g = 172.255, rhs = 172.255, h = 72
 Pop : 15,107, g = 174.255, rhs = 174.255, h = 70
 Pop : 18,110, g = 171.669, rhs = 171.669, h = 73
 Pop : 19,111, g = 171.083, rhs = 171.083, h = 74
 Pop : 17,83, g = 199.083, rhs = 199.083, h = 46
 Pop : 16,109, g = 173.255, rhs = 173.255, h = 72
 Pop : 17,110, g = 172.669, rhs = 172.669, h = 73
 Pop : 15,108, g = 174.669, rhs = 174.669, h = 71
 Pop : 18,111, g = 172.083, rhs = 172.083, h = 74
 Pop : 18,83, g = 200.083, rhs = 200.083, h = 46
 Pop : 15,109, g = 174.255, rhs = 174.255, h = 72
 Pop : 16,110, g = 173.669, rhs = 173.669, h = 73
 Pop : 17,111, g = 173.083, rhs = 173.083, h = 74
 Pop : 19,83, g = 201.083, rhs = 201.083, h = 46
 Pop : 16,111, g = 174.083, rhs = 174.083, h = 74
 Pop : 15,110, g = 174.669, rhs = 174.669, h = 73
 Pop : 20,83, g = 202.083, rhs = 202.083, h = 46
 Pop : 19,84, g = 201.497, rhs = 201.497, h = 47
 Pop : 15,111, g = 175.083, rhs = 175.083, h = 74
 Pop : 20,84, g = 202.497, rhs = 202.497, h = 47
 Pop : 19,85, g = 202.497, rhs = 202.497, h = 48
 Pop : 21,84, g = 203.497, rhs = 203.497, h = 47
 Pop : 20,85, g = 202.912, rhs = 202.912, h = 48
 Pop : 21,85, g = 203.912, rhs = 203.912, h = 48
 Pop : 22,84, g = 204.497, rhs = 204.497, h = 47
 Pop : 19,86, g = 203.497, rhs = 203.497, h = 49
 Pop : 23,84, g = 205.497, rhs = 205.497, h = 47
 Pop : 20,86, g = 203.912, rhs = 203.912, h = 49
 Pop : 22,85, g = 204.912, rhs = 204.912, h = 48
 Pop : 24,83, g = 206.912, rhs = 206.912, h = 46
 Pop : 21,86, g = 204.326, rhs = 204.326, h = 49
 Pop : 24,84, g = 206.497, rhs = 206.497, h = 47
 Pop : 23,85, g = 205.912, rhs = 205.912, h = 48
 Pop : 22,86, g = 205.326, rhs = 205.326, h = 49
 Pop : 25,83, g = 207.912, rhs = 207.912, h = 46
 Pop : 24,85, g = 206.912, rhs = 206.912, h = 48
 Pop : 26,83, g = 208.912, rhs = 208.912, h = 46
 Pop : 23,86, g = 206.326, rhs = 206.326, h = 49
 Pop : 27,83, g = 209.912, rhs = 209.912, h = 46
 Pop : 24,86, g = 207.326, rhs = 207.326, h = 49
 Pop : 26,84, g = 209.326, rhs = 209.326, h = 47
 Pop : 28,83, g = 210.912, rhs = 210.912, h = 46
 Pop : 26,85, g = 210.326, rhs = 210.326, h = 48
 Pop : 28,84, g = 211.326, rhs = 211.326, h = 47
 Pop : 29,84, g = 212.326, rhs = 212.326, h = 47
 Pop : 30,83, g = 213.74, rhs = 213.74, h = 46
 Pop : 26,86, g = 211.326, rhs = 211.326, h = 49
 Pop : 28,85, g = 212.326, rhs = 212.326, h = 48
 Pop : 30,84, g = 213.326, rhs = 213.326, h = 47
 Pop : 29,85, g = 212.74, rhs = 212.74, h = 48
 Pop : 31,83, g = 214.74, rhs = 214.74, h = 46
 Pop : 30,85, g = 213.74, rhs = 213.74, h = 48
 Pop : 32,83, g = 215.74, rhs = 215.74, h = 46
 Pop : 31,84, g = 215.154, rhs = 215.154, h = 47
 Pop : 28,86, g = 213.326, rhs = 213.326, h = 49
 Pop : 29,86, g = 213.74, rhs = 213.74, h = 49
 Pop : 30,86, g = 214.154, rhs = 214.154, h = 49
 Pop : 31,85, g = 214.74, rhs = 214.74, h = 48
 Pop : 32,84, g = 216.154, rhs = 216.154, h = 47
 Pop : 31,86, g = 215.154, rhs = 215.154, h = 49
 Pop : 32,85, g = 216.569, rhs = 216.569, h = 48
 Pop : 30,87, g = 215.154, rhs = 215.154, h = 50
 Pop : 32,86, g = 216.154, rhs = 216.154, h = 49
 Pop : 31,87, g = 215.569, rhs = 215.569, h = 50
 Pop : 32,87, g = 216.569, rhs = 216.569, h = 50
 Pop : 30,88, g = 216.154, rhs = 216.154, h = 51
 Pop : 29,88, g = 216.569, rhs = 216.569, h = 51
 Pop : 31,88, g = 216.569, rhs = 216.569, h = 51
 Pop : 32,88, g = 216.983, rhs = 216.983, h = 51
 Pop : 28,88, g = 217.569, rhs = 217.569, h = 51
 Pop : 30,89, g = 217.154, rhs = 217.154, h = 52
 Pop : 29,89, g = 217.569, rhs = 217.569, h = 52
 Pop : 31,89, g = 217.569, rhs = 217.569, h = 52
 Pop : 27,88, g = 218.569, rhs = 218.569, h = 51
 Pop : 32,89, g = 217.983, rhs = 217.983, h = 52
 Pop : 28,89, g = 217.983, rhs = 217.983, h = 52
 Pop : 26,88, g = 219.569, rhs = 219.569, h = 51
 Pop : 27,89, g = 218.983, rhs = 218.983, h = 52
 Pop : 30,90, g = 218.154, rhs = 218.154, h = 53
 Pop : 29,90, g = 218.569, rhs = 218.569, h = 53
 Pop : 31,90, g = 218.569, rhs = 218.569, h = 53
 Pop : 28,90, g = 218.983, rhs = 218.983, h = 53
 Pop : 25,88, g = 220.569, rhs = 220.569, h = 51
 Pop : 26,89, g = 219.983, rhs = 219.983, h = 52
 Pop : 32,90, g = 218.983, rhs = 218.983, h = 53
 Pop : 27,90, g = 219.397, rhs = 219.397, h = 53
 Pop : 24,88, g = 221.569, rhs = 221.569, h = 51
 Pop : 25,89, g = 220.983, rhs = 220.983, h = 52
 Pop : 30,91, g = 219.154, rhs = 219.154, h = 54
 Pop : 26,90, g = 220.397, rhs = 220.397, h = 53
 Pop : 31,91, g = 219.569, rhs = 219.569, h = 54
 Pop : 29,91, g = 219.569, rhs = 219.569, h = 54
 Pop : 23,88, g = 222.569, rhs = 222.569, h = 51
 Pop : 28,91, g = 219.983, rhs = 219.983, h = 54
 Pop : 32,91, g = 219.983, rhs = 219.983, h = 54
 Pop : 24,89, g = 221.983, rhs = 221.983, h = 52
 Pop : 25,90, g = 221.397, rhs = 221.397, h = 53
 Pop : 27,91, g = 220.397, rhs = 220.397, h = 54
 Pop : 22,88, g = 223.569, rhs = 223.569, h = 51
 Pop : 26,91, g = 220.811, rhs = 220.811, h = 54
 Pop : 23,89, g = 222.983, rhs = 222.983, h = 52
 Pop : 30,92, g = 220.154, rhs = 220.154, h = 55
 Pop : 24,90, g = 222.397, rhs = 222.397, h = 53
 Pop : 31,92, g = 220.569, rhs = 220.569, h = 55
 Pop : 21,88, g = 224.569, rhs = 224.569, h = 51
 Pop : 25,91, g = 221.811, rhs = 221.811, h = 54
 Pop : 22,89, g = 223.983, rhs = 223.983, h = 52
 Pop : 23,90, g = 223.397, rhs = 223.397, h = 53
 Pop : 20,88, g = 225.569, rhs = 225.569, h = 51
 Pop : 24,91, g = 222.811, rhs = 222.811, h = 54
 Pop : 21,89, g = 224.983, rhs = 224.983, h = 52
 Pop : 30,93, g = 221.154, rhs = 221.154, h = 56
 Pop : 22,90, g = 224.397, rhs = 224.397, h = 53
 Pop : 19,88, g = 226.569, rhs = 226.569, h = 51
 Pop : 31,93, g = 221.569, rhs = 221.569, h = 56
 Pop : 20,89, g = 225.983, rhs = 225.983, h = 52
 Pop : 23,91, g = 223.811, rhs = 223.811, h = 54
 Pop : 21,90, g = 225.397, rhs = 225.397, h = 53
 Pop : 18,88, g = 227.569, rhs = 227.569, h = 51
 Pop : 22,91, g = 224.811, rhs = 224.811, h = 54
 Pop : 19,89, g = 226.983, rhs = 226.983, h = 52
 Pop : 20,90, g = 226.397, rhs = 226.397, h = 53
 Pop : 31,94, g = 222.569, rhs = 222.569, h = 57
 Pop : 21,91, g = 225.811, rhs = 225.811, h = 54
 Pop : 32,94, g = 222.983, rhs = 222.983, h = 57
 Pop : 18,89, g = 227.983, rhs = 227.983, h = 52
 Pop : 19,90, g = 227.397, rhs = 227.397, h = 53
 Pop : 20,91, g = 226.811, rhs = 226.811, h = 54
 Pop : 18,90, g = 228.397, rhs = 228.397, h = 53
 Pop : 31,95, g = 223.569, rhs = 223.569, h = 58
 Pop : 32,95, g = 223.983, rhs = 223.983, h = 58
 Pop : 19,91, g = 227.811, rhs = 227.811, h = 54
 Pop : 18,91, g = 228.811, rhs = 228.811, h = 54
 Pop : 30,95, g = 223.983, rhs = 223.983, h = 58
 Pop : 19,92, g = 228.225, rhs = 228.225, h = 55
 Pop : 30,96, g = 224.983, rhs = 224.983, h = 59
 Pop : 18,92, g = 229.225, rhs = 229.225, h = 55
 Pop : 19,93, g = 229.225, rhs = 229.225, h = 56
 Pop : 18,93, g = 229.64, rhs = 229.64, h = 56
 Pop : 30,97, g = 225.983, rhs = 225.983, h = 60
 Pop : 31,97, g = 226.397, rhs = 226.397, h = 60
 Pop : 19,94, g = 230.225, rhs = 230.225, h = 57
 Pop : 32,97, g = 227.397, rhs = 227.397, h = 60
 Pop : 18,94, g = 230.64, rhs = 230.64, h = 57
 Pop : 30,98, g = 226.983, rhs = 226.983, h = 61
 Pop : 31,98, g = 227.397, rhs = 227.397, h = 61
 Pop : 29,98, g = 227.397, rhs = 227.397, h = 61
 Pop : 32,98, g = 227.811, rhs = 227.811, h = 61
 Pop : 19,95, g = 231.225, rhs = 231.225, h = 58
 Pop : 28,98, g = 228.397, rhs = 228.397, h = 61
 Pop : 18,95, g = 231.64, rhs = 231.64, h = 58
 Pop : 30,99, g = 227.983, rhs = 227.983, h = 62
 Pop : 29,99, g = 228.397, rhs = 228.397, h = 62
 Pop : 31,99, g = 228.397, rhs = 228.397, h = 62
 Pop : 28,99, g = 228.811, rhs = 228.811, h = 62
 Pop : 27,98, g = 229.397, rhs = 229.397, h = 61
 Pop : 19,96, g = 232.225, rhs = 232.225, h = 59
 Pop : 32,99, g = 228.811, rhs = 228.811, h = 62
 Pop : 26,98, g = 230.397, rhs = 230.397, h = 61
 Pop : 18,96, g = 232.64, rhs = 232.64, h = 59
 Pop : 27,99, g = 229.811, rhs = 229.811, h = 62
 Pop : 29,100, g = 229.397, rhs = 229.397, h = 63
 Pop : 30,100, g = 228.983, rhs = 228.983, h = 63
 Pop : 25,98, g = 231.397, rhs = 231.397, h = 61
 Pop : 31,100, g = 229.397, rhs = 229.397, h = 63
 Pop : 32,100, g = 229.811, rhs = 229.811, h = 63
 Pop : 28,100, g = 229.811, rhs = 229.811, h = 63
 Pop : 27,100, g = 230.225, rhs = 230.225, h = 63
 Pop : 26,99, g = 230.811, rhs = 230.811, h = 62
 Pop : 19,97, g = 233.225, rhs = 233.225, h = 60
 Pop : 24,98, g = 232.397, rhs = 232.397, h = 61
 Pop : 18,97, g = 233.64, rhs = 233.64, h = 60
 Pop : 25,99, g = 231.811, rhs = 231.811, h = 62
 Pop : 26,100, g = 231.225, rhs = 231.225, h = 63
 Pop : 29,101, g = 230.397, rhs = 230.397, h = 64
 Pop : 31,101, g = 230.397, rhs = 230.397, h = 64
 Pop : 23,98, g = 233.397, rhs = 233.397, h = 61
 Pop : 28,101, g = 230.811, rhs = 230.811, h = 64
 Pop : 30,101, g = 230.811, rhs = 230.811, h = 64
 Pop : 32,101, g = 230.811, rhs = 230.811, h = 64
 Pop : 24,99, g = 232.811, rhs = 232.811, h = 62
 Pop : 27,101, g = 231.225, rhs = 231.225, h = 64
 Pop : 22,97, g = 234.811, rhs = 234.811, h = 60
 Pop : 22,96, g = 235.811, rhs = 235.811, h = 59
 Pop : 22,95, g = 236.811, rhs = 236.811, h = 58
 Pop : 22,94, g = 237.811, rhs = 237.811, h = 57
 Pop : 22,93, g = 238.811, rhs = 238.811, h = 56
 Pop : 25,100, g = 232.225, rhs = 232.225, h = 63
 Pop : 19,98, g = 234.225, rhs = 234.225, h = 61
 Pop : 21,96, g = 236.225, rhs = 236.225, h = 59
 Pop : 21,95, g = 237.225, rhs = 237.225, h = 58
 Pop : 21,94, g = 238.225, rhs = 238.225, h = 57
 Pop : 21,93, g = 239.225, rhs = 239.225, h = 56
 Pop : 23,93, g = 239.225, rhs = 239.225, h = 56
 Pop : 22,98, g = 234.397, rhs = 234.397, h = 61
 Pop : 26,101, g = 231.64, rhs = 231.64, h = 64
 Pop : 18,98, g = 234.64, rhs = 234.64, h = 61
 Pop : 23,99, g = 233.811, rhs = 233.811, h = 62
 Pop : 21,97, g = 235.811, rhs = 235.811, h = 60
 Pop : 24,100, g = 233.225, rhs = 233.225, h = 63
 Pop : 25,101, g = 232.64, rhs = 232.64, h = 64
 Pop : 24,93, g = 240.225, rhs = 240.225, h = 56
 Pop : 23,100, g = 234.225, rhs = 234.225, h = 63
 Pop : 22,99, g = 234.811, rhs = 234.811, h = 62
 Pop : 19,99, g = 235.225, rhs = 235.225, h = 62
 Pop : 21,98, g = 236.225, rhs = 236.225, h = 61
 Pop : 25,93, g = 241.225, rhs = 241.225, h = 56
 Pop : 24,101, g = 233.64, rhs = 233.64, h = 64
 Pop : 18,99, g = 235.64, rhs = 235.64, h = 62
 Pop : 24,94, g = 240.64, rhs = 240.64, h = 57
 Pop : 22,100, g = 235.225, rhs = 235.225, h = 63
 Pop : 21,99, g = 235.811, rhs = 235.811, h = 62
 Pop : 26,93, g = 242.225, rhs = 242.225, h = 56
 Pop : 25,94, g = 241.64, rhs = 241.64, h = 57
 Pop : 23,101, g = 234.64, rhs = 234.64, h = 64
 Pop : 19,100, g = 236.225, rhs = 236.225, h = 63
 Pop : 21,100, g = 236.225, rhs = 236.225, h = 63
 Pop : 27,93, g = 243.225, rhs = 243.225, h = 56
 Pop : 22,101, g = 235.64, rhs = 235.64, h = 64
 Pop : 18,100, g = 236.64, rhs = 236.64, h = 63
 Pop : 24,95, g = 241.64, rhs = 241.64, h = 58
 Pop : 26,94, g = 242.64, rhs = 242.64, h = 57
 Pop : 28,93, g = 244.225, rhs = 244.225, h = 56
 Pop : 21,101, g = 236.64, rhs = 236.64, h = 64
 Pop : 27,94, g = 243.64, rhs = 243.64, h = 57
 Pop : 26,95, g = 243.054, rhs = 243.054, h = 58
 Pop : 19,101, g = 237.225, rhs = 237.225, h = 64
 Pop : 18,101, g = 237.64, rhs = 237.64, h = 64
 Pop : 24,96, g = 242.64, rhs = 242.64, h = 59
 Pop : 28,94, g = 244.64, rhs = 244.64, h = 57
 Pop : 25,96, g = 243.054, rhs = 243.054, h = 59
 Pop : 27,95, g = 244.054, rhs = 244.054, h = 58
 Pop : 19,102, g = 238.225, rhs = 238.225, h = 65
 Pop : 26,96, g = 244.054, rhs = 244.054, h = 59
 Pop : 27,96, g = 244.468, rhs = 244.468, h = 59
 Pop : 18,102, g = 238.64, rhs = 238.64, h = 65
 Pop : 28,96, g = 245.468, rhs = 245.468, h = 59
 Pop : 19,103, g = 239.225, rhs = 239.225, h = 66
 Pop : 18,103, g = 239.64, rhs = 239.64, h = 66
 Pop : 20,103, g = 239.64, rhs = 239.64, h = 66
 Pop : 21,103, g = 240.64, rhs = 240.64, h = 66
 Pop : 19,104, g = 240.225, rhs = 240.225, h = 67
 Pop : 20,104, g = 240.64, rhs = 240.64, h = 67
 Pop : 18,104, g = 240.64, rhs = 240.64, h = 67
 Pop : 22,103, g = 241.64, rhs = 241.64, h = 66
 Pop : 21,104, g = 241.054, rhs = 241.054, h = 67
 Pop : 23,103, g = 242.64, rhs = 242.64, h = 66
 Pop : 22,104, g = 242.054, rhs = 242.054, h = 67
 Pop : 20,105, g = 241.64, rhs = 241.64, h = 68
 Pop : 19,105, g = 241.225, rhs = 241.225, h = 68
 Pop : 24,103, g = 243.64, rhs = 243.64, h = 66
 Pop : 18,105, g = 241.64, rhs = 241.64, h = 68
 Pop : 21,105, g = 242.054, rhs = 242.054, h = 68
 Pop : 22,105, g = 242.468, rhs = 242.468, h = 68
 Pop : 23,104, g = 243.054, rhs = 243.054, h = 67
 Pop : 25,103, g = 244.64, rhs = 244.64, h = 66
 Pop : 24,104, g = 244.054, rhs = 244.054, h = 67
 Pop : 23,105, g = 243.468, rhs = 243.468, h = 68
 Pop : 18,106, g = 242.64, rhs = 242.64, h = 69
 Pop : 20,106, g = 242.64, rhs = 242.64, h = 69
 Pop : 26,103, g = 245.64, rhs = 245.64, h = 66
 Pop : 21,106, g = 243.054, rhs = 243.054, h = 69
 Pop : 19,106, g = 243.054, rhs = 243.054, h = 69
 Pop : 25,104, g = 245.054, rhs = 245.054, h = 67
 Pop : 22,106, g = 243.468, rhs = 243.468, h = 69
 Pop : 24,105, g = 244.468, rhs = 244.468, h = 68
 Pop : 27,103, g = 246.64, rhs = 246.64, h = 66
 Pop : 23,106, g = 243.882, rhs = 243.882, h = 69
 Pop : 26,104, g = 246.054, rhs = 246.054, h = 67
 Pop : 25,105, g = 245.468, rhs = 245.468, h = 68
 Pop : 28,103, g = 247.64, rhs = 247.64, h = 66
