
 Pop : 36,49, g = 66.0833, rhs = 66.0833, h = 7.68115 key :73.7644,66.0833
 Pop : 67,3, g = 63.8284, rhs = 63.8284, h = 9.94987 key :73.7783,63.8284
 Pop : 3,40, g = 64.4264, rhs = 64.4264, h = 9.38083 key :73.8072,64.4264
 Pop : 53,38, g = 66.0833, rhs = 66.0833, h = 7.74597 key :73.8292,66.0833
 Pop : 23,51, g = 65.669, rhs = 65.669, h = 8.24621 key :73.9153,65.669
 Pop : 61,20, g = 64.8701, rhs = 64.8701, h = 9.05539 key :73.9254,64.8701
 Pop : 41,40, g = 66.0833, rhs = 66.0833, h = 7.87401 key :73.9573,66.0833
 Pop : 29,52, g = 65.8406, rhs = 65.8406, h = 8.12404 key :73.9647,65.8406
 Pop : 22,48, g = 65.669, rhs = 65.669, h = 8.30662 key :73.9757,65.669
 Pop : 62,18, g = 65.0416, rhs = 65.0416, h = 8.94427 key :73.9859,65.0416
 Pop : 60,23, g = 65.1127, rhs = 65.1127, h = 8.88819 key :74.0009,65.1127
 Pop : 25,51, g = 65.669, rhs = 65.669, h = 8.3666 key :74.0356,65.669
 Pop : 64,12, g = 64.5563, rhs = 64.5563, h = 9.48683 key :74.0432,64.5563
 Pop : 65,10, g = 64.7279, rhs = 64.7279, h = 9.38083 key :74.1088,64.7279
 Pop : 1,40, g = 64.4264, rhs = 64.4264, h = 9.69536 key :74.1218,64.4264
 Pop : 63,15, g = 64.799, rhs = 64.799, h = 9.32738 key :74.1264,64.799
 Pop : 67,4, g = 64.2426, rhs = 64.2426, h = 9.89949 key :74.1421,64.2426
 Pop : 56,33, g = 66.0833, rhs = 66.0833, h = 8.06226 key :74.1455,66.0833
 Pop : 53,27, g = 65.5269, rhs = 65.5269, h = 8.66025 key :74.1872,65.5269
 Pop : 64,13, g = 64.9706, rhs = 64.9706, h = 9.21954 key :74.1901,64.9706
 Pop : 32,52, g = 66.2548, rhs = 66.2548, h = 7.93725 key :74.1921,66.2548
 Pop : 11,50, g = 65.2548, rhs = 65.2548, h = 8.94427 key :74.1991,65.2548
 Pop : 68,2, g = 64.4142, rhs = 64.4142, h = 9.79796 key :74.2122,64.4142
 Pop : 66,7, g = 64.4853, rhs = 64.4853, h = 9.74679 key :74.2321,64.4853
 Pop : 30,53, g = 66.4264, rhs = 66.4264, h = 7.81025 key :74.2367,66.4264
 Pop : 54,38, g = 66.4975, rhs = 66.4975, h = 7.74597 key :74.2434,66.4975
 Pop : 60,22, g = 65.5269, rhs = 65.5269, h = 8.7178 key :74.2447,65.5269
 Pop : 2,48, g = 64.8406, rhs = 64.8406, h = 9.43398 key :74.2746,64.8406
 Pop : 37,46, g = 66.669, rhs = 66.669, h = 7.61577 key :74.2848,66.669
 Pop : 67,5, g = 64.6569, rhs = 64.6569, h = 9.64365 key :74.3005,64.6569
 Pop : 55,37, g = 66.4975, rhs = 66.4975, h = 7.81025 key :74.3077,66.4975
 Pop : 60,24, g = 65.5269, rhs = 65.5269, h = 8.83176 key :74.3587,65.5269
 Pop : 14,50, g = 65.669, rhs = 65.669, h = 8.77496 key :74.444,65.669
 Pop : 2,39, g = 65.0122, rhs = 65.0122, h = 9.43398 key :74.4462,65.0122
 Pop : 63,16, g = 65.2132, rhs = 65.2132, h = 9.27362 key :74.4868,65.2132
 Pop : 1,45, g = 64.8406, rhs = 64.8406, h = 9.69536 key :74.536,64.8406
 Pop : 64,14, g = 65.3848, rhs = 65.3848, h = 9.16515 key :74.5499,65.3848
 Pop : 62,19, g = 65.4558, rhs = 65.4558, h = 9.11043 key :74.5663,65.4558
 Pop : 31,53, g = 66.8406, rhs = 66.8406, h = 7.74597 key :74.5866,66.8406
 Pop : 66,8, g = 64.8995, rhs = 64.8995, h = 9.69536 key :74.5949,64.8995
 Pop : 54,27, g = 65.9411, rhs = 65.9411, h = 8.66025 key :74.6014,65.9411
 Pop : 63,17, g = 65.6274, rhs = 65.6274, h = 9 key :74.6274,65.6274
 Pop : 43,41, g = 67.0833, rhs = 67.0833, h = 7.54983 key :74.6331,67.0833
 Pop : 3,48, g = 65.2548, rhs = 65.2548, h = 9.38083 key :74.6357,65.2548
 Pop : 55,38, g = 66.9117, rhs = 66.9117, h = 7.74597 key :74.6577,66.9117
 Pop : 67,6, g = 65.0711, rhs = 65.0711, h = 9.59166 key :74.6627,65.0711
 Pop : 68,1, g = 64.8284, rhs = 64.8284, h = 9.84886 key :74.6773,64.8284
 Pop : 24,52, g = 66.2548, rhs = 66.2548, h = 8.42615 key :74.681,66.2548
 Pop : 65,11, g = 65.1421, rhs = 65.1421, h = 9.53939 key :74.6815,65.1421
 Pop : 66,9, g = 65.3137, rhs = 65.3137, h = 9.43398 key :74.7477,65.3137
 Pop : 36,50, g = 67.0833, rhs = 67.0833, h = 7.68115 key :74.7644,67.0833
 Pop : 37,43, g = 67.0833, rhs = 67.0833, h = 7.68115 key :74.7644,67.0833
 Pop : 68,3, g = 64.8284, rhs = 64.8284, h = 9.94987 key :74.7783,64.8284
 Pop : 39,40, g = 66.9117, rhs = 66.9117, h = 7.87401 key :74.7857,66.9117
 Pop : 4,49, g = 65.2548, rhs = 65.2548, h = 9.53939 key :74.7942,65.2548
 Pop : 54,32, g = 66.4975, rhs = 66.4975, h = 8.3666 key :74.8641,66.4975
 Pop : 6,50, g = 65.669, rhs = 65.669, h = 9.21954 key :74.8886,65.669
 Pop : 23,52, g = 66.669, rhs = 66.669, h = 8.24621 key :74.9153,66.669
 Pop : 38,46, g = 67.669, rhs = 67.669, h = 7.28011 key :74.9492,67.669
 Pop : 1,48, g = 65.2548, rhs = 65.2548, h = 9.69536 key :74.9502,65.2548
 Pop : 1,44, g = 65.2548, rhs = 65.2548, h = 9.69536 key :74.9502,65.2548
 Pop : 40,40, g = 67.0833, rhs = 67.0833, h = 7.87401 key :74.9573,67.0833
 Pop : 29,53, g = 66.8406, rhs = 66.8406, h = 8.12404 key :74.9647,66.8406
 Pop : 22,47, g = 66.669, rhs = 66.669, h = 8.30662 key :74.9757,66.669
 Pop : 63,18, g = 66.0416, rhs = 66.0416, h = 8.94427 key :74.9859,66.0416
 Pop : 61,23, g = 66.1127, rhs = 66.1127, h = 8.88819 key :75.0009,66.1127
 Pop : 53,39, g = 67.0833, rhs = 67.0833, h = 7.93725 key :75.0205,67.0833
 Pop : 28,52, g = 66.8406, rhs = 66.8406, h = 8.18535 key :75.026,66.8406
 Pop : 25,52, g = 66.669, rhs = 66.669, h = 8.3666 key :75.0356,66.669
 Pop : 65,12, g = 65.5563, rhs = 65.5563, h = 9.48683 key :75.0432,65.5563
 Pop : 62,21, g = 66.2843, rhs = 66.2843, h = 8.77496 key :75.0592,66.2843
 Pop : 60,21, g = 66.2843, rhs = 66.2843, h = 8.77496 key :75.0592,66.2843
 Pop : 66,10, g = 65.7279, rhs = 65.7279, h = 9.38083 key :75.1088,65.7279
 Pop : 37,50, g = 67.4975, rhs = 67.4975, h = 7.61577 key :75.1132,67.4975
 Pop : 64,15, g = 65.799, rhs = 65.799, h = 9.32738 key :75.1264,65.799
 Pop : 33,52, g = 67.2548, rhs = 67.2548, h = 7.87401 key :75.1288,67.2548
 Pop : 68,4, g = 65.2426, rhs = 65.2426, h = 9.89949 key :75.1421,65.2426
 Pop : 57,33, g = 67.0833, rhs = 67.0833, h = 8.06226 key :75.1455,67.0833
 Pop : 26,52, g = 67.0833, rhs = 67.0833, h = 8.06226 key :75.1455,67.0833
 Pop : 65,13, g = 65.9706, rhs = 65.9706, h = 9.21954 key :75.1901,65.9706
 Pop : 32,53, g = 67.2548, rhs = 67.2548, h = 7.93725 key :75.1921,67.2548
 Pop : 69,2, g = 65.4142, rhs = 65.4142, h = 9.79796 key :75.2122,65.4142
 Pop : 67,7, g = 65.4853, rhs = 65.4853, h = 9.74679 key :75.2321,65.4853
 Pop : 30,54, g = 67.4264, rhs = 67.4264, h = 7.81025 key :75.2367,67.4264
 Pop : 10,50, g = 66.2548, rhs = 66.2548, h = 9 key :75.2548,66.2548
 Pop : 61,24, g = 66.5269, rhs = 66.5269, h = 8.83176 key :75.3587,66.5269
 Pop : 68,5, g = 65.6569, rhs = 65.6569, h = 9.64365 key :75.3005,65.6569
 Pop : 22,52, g = 67.0833, rhs = 67.0833, h = 8.30662 key :75.3899,67.0833
 Pop : 52,39, g = 67.4975, rhs = 67.4975, h = 7.93725 key :75.4347,67.4975
 Pop : 28,53, g = 67.2548, rhs = 67.2548, h = 8.18535 key :75.4402,67.2548
 Pop : 14,51, g = 66.669, rhs = 66.669, h = 8.77496 key :75.444,66.669
 Pop : 39,41, g = 67.9117, rhs = 67.9117, h = 7.54983 key :75.4615,67.9117
 Pop : 64,16, g = 66.2132, rhs = 66.2132, h = 9.27362 key :75.4868,66.2132
 Pop : 57,34, g = 67.4975, rhs = 67.4975, h = 8 key :75.4975,67.4975
 Pop : 33,53, g = 67.669, rhs = 67.669, h = 7.87401 key :75.5431,67.669
 Pop : 65,14, g = 66.3848, rhs = 66.3848, h = 9.16515 key :75.5499,66.3848
 Pop : 43,42, g = 68.0833, rhs = 68.0833, h = 7.48331 key :75.5666,68.0833
 Pop : 63,19, g = 66.4558, rhs = 66.4558, h = 9.11043 key :75.5663,66.4558
 Pop : 31,54, g = 67.8406, rhs = 67.8406, h = 7.74597 key :75.5866,67.8406
 Pop : 55,27, g = 66.9411, rhs = 66.9411, h = 8.66025 key :75.6014,66.9411
 Pop : 3,49, g = 66.2548, rhs = 66.2548, h = 9.38083 key :75.6357,66.2548
 Pop : 64,17, g = 66.6274, rhs = 66.6274, h = 9 key :75.6274,66.6274
 Pop : 68,6, g = 66.0711, rhs = 66.0711, h = 9.59166 key :75.6627,66.0711
 Pop : 24,53, g = 67.2548, rhs = 67.2548, h = 8.42615 key :75.681,67.2548
 Pop : 10,49, g = 66.669, rhs = 66.669, h = 9 key :75.669,66.669
 Pop : 66,11, g = 66.1421, rhs = 66.1421, h = 9.53939 key :75.6815,66.1421
 Pop : 21,49, g = 67.0833, rhs = 67.0833, h = 8.60233 key :75.6856,67.0833
 Pop : 21,47, g = 67.0833, rhs = 67.0833, h = 8.60233 key :75.6856,67.0833
 Pop : 67,9, g = 66.3137, rhs = 66.3137, h = 9.43398 key :75.7477,66.3137
 Pop : 38,43, g = 68.0833, rhs = 68.0833, h = 7.68115 key :75.7644,68.0833
 Pop : 38,50, g = 68.4975, rhs = 68.4975, h = 7.28011 key :75.7776,68.4975
 Pop : 69,3, g = 65.8284, rhs = 65.8284, h = 9.94987 key :75.7783,65.8284
 Pop : 12,51, g = 66.669, rhs = 66.669, h = 9.11043 key :75.7795,66.669
 Pop : 34,52, g = 68.2548, rhs = 68.2548, h = 7.54983 key :75.8047,68.2548
 Pop : 27,52, g = 67.8406, rhs = 67.8406, h = 8 key :75.8406,67.8406
 Pop : 39,46, g = 68.669, rhs = 68.669, h = 7.2111 key :75.8802,68.669
 Pop : 23,53, g = 67.669, rhs = 67.669, h = 8.24621 key :75.9153,67.669
 Pop : 54,31, g = 67.4975, rhs = 67.4975, h = 8.42615 key :75.9236,67.4975
 Pop : 63,20, g = 66.8701, rhs = 66.8701, h = 9.05539 key :75.9254,66.8701
 Pop : 29,54, g = 67.8406, rhs = 67.8406, h = 8.12404 key :75.9647,67.8406
 Pop : 22,46, g = 67.669, rhs = 67.669, h = 8.30662 key :75.9757,67.669
 Pop : 42,42, g = 68.4975, rhs = 68.4975, h = 7.48331 key :75.9808,68.4975
 Pop : 44,42, g = 68.4975, rhs = 68.4975, h = 7.48331 key :75.9808,68.4975
 Pop : 64,18, g = 67.0416, rhs = 67.0416, h = 8.94427 key :75.9859,67.0416
 Pop : 62,23, g = 67.1127, rhs = 67.1127, h = 8.88819 key :76.0009,67.1127
 Pop : 25,53, g = 67.669, rhs = 67.669, h = 8.3666 key :76.0356,67.669
 Pop : 66,12, g = 66.5563, rhs = 66.5563, h = 9.48683 key :76.0432,66.5563
 Pop : 67,10, g = 66.7279, rhs = 66.7279, h = 9.38083 key :76.1088,66.7279
 Pop : 1,38, g = 66.4264, rhs = 66.4264, h = 9.69536 key :76.1218,66.4264
 Pop : 13,51, g = 67.0833, rhs = 67.0833, h = 9.05539 key :76.1386,67.0833
 Pop : 65,15, g = 66.799, rhs = 66.799, h = 9.32738 key :76.1264,66.799
 Pop : 69,4, g = 66.2426, rhs = 66.2426, h = 9.89949 key :76.1421,66.2426
 Pop : 66,13, g = 66.9706, rhs = 66.9706, h = 9.21954 key :76.1901,66.9706
 Pop : 26,53, g = 68.0833, rhs = 68.0833, h = 8.06226 key :76.1455,68.0833
 Pop : 38,51, g = 68.9117, rhs = 68.9117, h = 7.28011 key :76.1918,68.9117
 Pop : 32,54, g = 68.2548, rhs = 68.2548, h = 7.93725 key :76.1921,68.2548
 Pop : 70,2, g = 66.4142, rhs = 66.4142, h = 9.79796 key :76.2122,66.4142
 Pop : 34,53, g = 68.669, rhs = 68.669, h = 7.54983 key :76.2189,68.669
 Pop : 34,51, g = 68.669, rhs = 68.669, h = 7.54983 key :76.2189,68.669
 Pop : 68,7, g = 66.4853, rhs = 66.4853, h = 9.74679 key :76.2321,66.4853
 Pop : 30,55, g = 68.4264, rhs = 68.4264, h = 7.81025 key :76.2367,68.4264
 Pop : 7,51, g = 67.0833, rhs = 67.0833, h = 9.16515 key :76.2484,67.0833
 Pop : 27,53, g = 68.2548, rhs = 68.2548, h = 8 key :76.2548,68.2548
 Pop : 69,5, g = 66.6569, rhs = 66.6569, h = 9.64365 key :76.3005,66.6569
 Pop : 23,46, g = 68.0833, rhs = 68.0833, h = 8.24621 key :76.3295,68.0833
 Pop : 39,45, g = 69.0833, rhs = 69.0833, h = 7.28011 key :76.3634,69.0833
 Pop : 54,40, g = 68.4975, rhs = 68.4975, h = 7.87401 key :76.3715,68.4975
 Pop : 22,53, g = 68.0833, rhs = 68.0833, h = 8.30662 key :76.3899,68.0833
 Pop : 63,22, g = 67.6985, rhs = 67.6985, h = 8.7178 key :76.4163,67.6985
 Pop : 39,42, g = 68.9117, rhs = 68.9117, h = 7.48331 key :76.395,68.9117
 Pop : 28,54, g = 68.2548, rhs = 68.2548, h = 8.18535 key :76.4402,68.2548
 Pop : 14,52, g = 67.669, rhs = 67.669, h = 8.77496 key :76.444,67.669
 Pop : 65,16, g = 67.2132, rhs = 67.2132, h = 9.27362 key :76.4868,67.2132
 Pop : 39,47, g = 69.0833, rhs = 69.0833, h = 7.4162 key :76.4995,69.0833
 Pop : 9,50, g = 67.2548, rhs = 67.2548, h = 9.27362 key :76.5285,67.2548
 Pop : 33,54, g = 68.669, rhs = 68.669, h = 7.87401 key :76.5431,68.669
 Pop : 66,14, g = 67.3848, rhs = 67.3848, h = 9.16515 key :76.5499,67.3848
 Pop : 5,51, g = 67.0833, rhs = 67.0833, h = 9.48683 key :76.5701,67.0833
 Pop : 64,19, g = 67.4558, rhs = 67.4558, h = 9.11043 key :76.5663,67.4558
 Pop : 31,55, g = 68.8406, rhs = 68.8406, h = 7.74597 key :76.5866,68.8406
 Pop : 68,8, g = 66.8995, rhs = 66.8995, h = 9.69536 key :76.5949,66.8995
 Pop : 65,17, g = 67.6274, rhs = 67.6274, h = 9 key :76.6274,67.6274
 Pop : 34,54, g = 69.0833, rhs = 69.0833, h = 7.54983 key :76.6331,69.0833
 Pop : 27,54, g = 68.669, rhs = 68.669, h = 8 key :76.669,68.669
 Pop : 69,6, g = 67.0711, rhs = 67.0711, h = 9.59166 key :76.6627,67.0711
 Pop : 70,1, g = 66.8284, rhs = 66.8284, h = 9.84886 key :76.6773,66.8284
 Pop : 24,54, g = 68.2548, rhs = 68.2548, h = 8.42615 key :76.681,68.2548
 Pop : 67,11, g = 67.1421, rhs = 67.1421, h = 9.53939 key :76.6815,67.1421
 Pop : 57,35, g = 68.4975, rhs = 68.4975, h = 8.18535 key :76.6828,68.4975
 Pop : 21,52, g = 68.0833, rhs = 68.0833, h = 8.60233 key :76.6856,68.0833
 Pop : 21,50, g = 68.0833, rhs = 68.0833, h = 8.60233 key :76.6856,68.0833
 Pop : 21,46, g = 68.0833, rhs = 68.0833, h = 8.60233 key :76.6856,68.0833
 Pop : 39,50, g = 69.4975, rhs = 69.4975, h = 7.2111 key :76.7086,69.4975
 Pop : 35,52, g = 69.2548, rhs = 69.2548, h = 7.48331 key :76.7381,69.2548
 Pop : 54,30, g = 68.4975, rhs = 68.4975, h = 8.24621 key :76.7437,68.4975
 Pop : 68,9, g = 67.3137, rhs = 67.3137, h = 9.43398 key :76.7477,67.3137
 Pop : 43,43, g = 69.0833, rhs = 69.0833, h = 7.68115 key :76.7644,69.0833
 Pop : 39,43, g = 69.0833, rhs = 69.0833, h = 7.68115 key :76.7644,69.0833
 Pop : 70,3, g = 66.8284, rhs = 66.8284, h = 9.94987 key :76.7783,66.8284
 Pop : 15,52, g = 68.0833, rhs = 68.0833, h = 8.7178 key :76.8011,68.0833
 Pop : 12,52, g = 67.669, rhs = 67.669, h = 9.11043 key :76.7795,67.669
 Pop : 40,42, g = 69.3259, rhs = 69.3259, h = 7.48331 key :76.8092,69.3259
 Pop : 58,32, g = 68.4975, rhs = 68.4975, h = 8.3666 key :76.8641,68.4975
 Pop : 23,54, g = 68.669, rhs = 68.669, h = 8.24621 key :76.9153,68.669
 Pop : 56,28, g = 68.3553, rhs = 68.3553, h = 8.60233 key :76.9577,68.3553
 Pop : 29,55, g = 68.8406, rhs = 68.8406, h = 8.12404 key :76.9647,68.8406
 Pop : 45,42, g = 69.4975, rhs = 69.4975, h = 7.48331 key :76.9808,69.4975
 Pop : 22,45, g = 68.669, rhs = 68.669, h = 8.30662 key :76.9757,68.669
 Pop : 65,18, g = 68.0416, rhs = 68.0416, h = 8.94427 key :76.9859,68.0416
 Pop : 63,23, g = 68.1127, rhs = 68.1127, h = 8.88819 key :77.0009,68.1127
 Pop : 11,52, g = 68.0833, rhs = 68.0833, h = 8.94427 key :77.0275,68.0833
 Pop : 67,12, g = 67.5563, rhs = 67.5563, h = 9.48683 key :77.0432,67.5563
 Pop : 25,54, g = 68.669, rhs = 68.669, h = 8.3666 key :77.0356,68.669
 Pop : 40,46, g = 69.669, rhs = 69.669, h = 7.4162 key :77.0852,69.669
 Pop : 21,53, g = 68.4975, rhs = 68.4975, h = 8.60233 key :77.0998,68.4975
 Pop : 39,51, g = 69.9117, rhs = 69.9117, h = 7.2111 key :77.1228,69.9117
 Pop : 68,10, g = 67.7279, rhs = 67.7279, h = 9.38083 key :77.1088,67.7279
 Pop : 66,15, g = 67.799, rhs = 67.799, h = 9.32738 key :77.1264,67.799
 Pop : 13,52, g = 68.0833, rhs = 68.0833, h = 9.05539 key :77.1386,68.0833
 Pop : 70,4, g = 67.2426, rhs = 67.2426, h = 9.89949 key :77.1421,67.2426
 Pop : 35,53, g = 69.669, rhs = 69.669, h = 7.48331 key :77.1524,69.669
 Pop : 26,54, g = 69.0833, rhs = 69.0833, h = 8.06226 key :77.1455,69.0833
 Pop : 20,50, g = 68.4975, rhs = 68.4975, h = 8.66025 key :77.1577,68.4975
 Pop : 67,13, g = 67.9706, rhs = 67.9706, h = 9.21954 key :77.1901,67.9706
 Pop : 32,55, g = 69.2548, rhs = 69.2548, h = 7.93725 key :77.1921,69.2548
 Pop : 38,52, g = 69.9117, rhs = 69.9117, h = 7.28011 key :77.1918,69.9117
 Pop : 71,2, g = 67.4142, rhs = 67.4142, h = 9.79796 key :77.2122,67.4142
 Pop : 69,7, g = 67.4853, rhs = 67.4853, h = 9.74679 key :77.2321,67.4853
 Pop : 7,52, g = 68.0833, rhs = 68.0833, h = 9.16515 key :77.2484,68.0833
 Pop : 30,56, g = 69.4264, rhs = 69.4264, h = 7.81025 key :77.2367,69.4264
 Pop : 2,37, g = 67.8406, rhs = 67.8406, h = 9.43398 key :77.2746,67.8406
 Pop : 70,5, g = 67.6569, rhs = 67.6569, h = 9.64365 key :77.3005,67.6569
 Pop : 63,24, g = 68.5269, rhs = 68.5269, h = 8.83176 key :77.3587,68.5269
 Pop : 22,54, g = 69.0833, rhs = 69.0833, h = 8.30662 key :77.3899,69.0833
 Pop : 8,51, g = 68.0833, rhs = 68.0833, h = 9.32738 key :77.4106,68.0833
 Pop : 39,48, g = 70.0833, rhs = 70.0833, h = 7.34847 key :77.4317,70.0833
 Pop : 28,55, g = 69.2548, rhs = 69.2548, h = 8.18535 key :77.4402,69.2548
 Pop : 53,41, g = 69.9117, rhs = 69.9117, h = 7.54983 key :77.4615,69.9117
 Pop : 14,53, g = 68.669, rhs = 68.669, h = 8.77496 key :77.444,68.669
 Pop : 66,16, g = 68.2132, rhs = 68.2132, h = 9.27362 key :77.4868,68.2132
 Pop : 40,47, g = 70.0833, rhs = 70.0833, h = 7.4162 key :77.4995,70.0833
 Pop : 39,52, g = 70.3259, rhs = 70.3259, h = 7.2111 key :77.537,70.3259
 Pop : 67,14, g = 68.3848, rhs = 68.3848, h = 9.16515 key :77.5499,68.3848
 Pop : 33,55, g = 69.669, rhs = 69.669, h = 7.87401 key :77.5431,69.669
 Pop : 65,19, g = 68.4558, rhs = 68.4558, h = 9.11043 key :77.5663,68.4558
 Pop : 35,54, g = 70.0833, rhs = 70.0833, h = 7.48331 key :77.5666,70.0833
 Pop : 5,52, g = 68.0833, rhs = 68.0833, h = 9.48683 key :77.5701,68.0833
 Pop : 31,56, g = 69.8406, rhs = 69.8406, h = 7.74597 key :77.5866,69.8406
 Pop : 45,43, g = 69.9117, rhs = 69.9117, h = 7.68115 key :77.5928,69.9117
 Pop : 57,36, g = 69.4975, rhs = 69.4975, h = 8.12404 key :77.6215,69.4975
 Pop : 66,17, g = 68.6274, rhs = 68.6274, h = 9 key :77.6274,68.6274
 Pop : 34,55, g = 70.0833, rhs = 70.0833, h = 7.54983 key :77.6331,70.0833
 Pop : 56,29, g = 69.3553, rhs = 69.3553, h = 8.30662 key :77.662,69.3553
 Pop : 70,6, g = 68.0711, rhs = 68.0711, h = 9.59166 key :77.6627,68.0711
 Pop : 27,55, g = 69.669, rhs = 69.669, h = 8 key :77.669,69.669
 Pop : 71,1, g = 67.8284, rhs = 67.8284, h = 9.84886 key :77.6773,67.8284
 Pop : 24,55, g = 69.2548, rhs = 69.2548, h = 8.42615 key :77.681,69.2548
 Pop : 21,45, g = 69.0833, rhs = 69.0833, h = 8.60233 key :77.6856,69.0833
 Pop : 68,11, g = 68.1421, rhs = 68.1421, h = 9.53939 key :77.6815,68.1421
 Pop : 6,52, g = 68.4975, rhs = 68.4975, h = 9.21954 key :77.717,68.4975
 Pop : 20,52, g = 69.0833, rhs = 69.0833, h = 8.66025 key :77.7435,69.0833
 Pop : 71,3, g = 67.8284, rhs = 67.8284, h = 9.94987 key :77.7783,67.8284
 Pop : 69,9, g = 68.3137, rhs = 68.3137, h = 9.43398 key :77.7477,68.3137
 Pop : 12,53, g = 68.669, rhs = 68.669, h = 9.11043 key :77.7795,68.669
 Pop : 15,53, g = 69.0833, rhs = 69.0833, h = 8.7178 key :77.8011,69.0833
 Pop : 8,52, g = 68.4975, rhs = 68.4975, h = 9.32738 key :77.8249,68.4975
 Pop : 54,29, g = 69.4975, rhs = 69.4975, h = 8.30662 key :77.8041,69.4975
 Pop : 8,50, g = 68.4975, rhs = 68.4975, h = 9.32738 key :77.8249,68.4975
 Pop : 59,32, g = 69.4975, rhs = 69.4975, h = 8.3666 key :77.8641,69.4975
 Pop : 40,50, g = 70.4975, rhs = 70.4975, h = 7.4162 key :77.9137,70.4975
 Pop : 23,55, g = 69.669, rhs = 69.669, h = 8.24621 key :77.9153,69.669
 Pop : 65,20, g = 68.8701, rhs = 68.8701, h = 9.05539 key :77.9254,68.8701
 Pop : 36,52, g = 70.2548, rhs = 70.2548, h = 7.68115 key :77.936,70.2548
 Pop : 37,52, g = 70.3259, rhs = 70.3259, h = 7.61577 key :77.9417,70.3259
 Pop : 29,56, g = 69.8406, rhs = 69.8406, h = 8.12404 key :77.9647,69.8406
 Pop : 22,44, g = 69.669, rhs = 69.669, h = 8.30662 key :77.9757,69.669
 Pop : 16,52, g = 69.0833, rhs = 69.0833, h = 8.88819 key :77.9715,69.0833
 Pop : 35,55, g = 70.4975, rhs = 70.4975, h = 7.48331 key :77.9808,70.4975
 Pop : 19,50, g = 69.4975, rhs = 69.4975, h = 8.48528 key :77.9828,69.4975
 Pop : 66,18, g = 69.0416, rhs = 69.0416, h = 8.94427 key :77.9859,69.0416
 Pop : 64,23, g = 69.1127, rhs = 69.1127, h = 8.88819 key :78.0009,69.1127
 Pop : 40,43, g = 70.3259, rhs = 70.3259, h = 7.68115 key :78.007,70.3259
 Pop : 11,53, g = 69.0833, rhs = 69.0833, h = 8.94427 key :78.0275,69.0833
 Pop : 58,36, g = 69.9117, rhs = 69.9117, h = 8.12404 key :78.0357,69.9117
 Pop : 25,55, g = 69.669, rhs = 69.669, h = 8.3666 key :78.0356,69.669
 Pop : 4,52, g = 68.4975, rhs = 68.4975, h = 9.53939 key :78.0369,68.4975
 Pop : 57,29, g = 69.7696, rhs = 69.7696, h = 8.30662 key :78.0762,69.7696
 Pop : 68,12, g = 68.5563, rhs = 68.5563, h = 9.48683 key :78.0432,68.5563
 Pop : 10,52, g = 69.0833, rhs = 69.0833, h = 9 key :78.0833,69.0833
 Pop : 63,25, g = 69.5269, rhs = 69.5269, h = 8.544 key :78.0709,69.5269
 Pop : 21,54, g = 69.4975, rhs = 69.4975, h = 8.60233 key :78.0998,69.4975
 Pop : 44,44, g = 70.4975, rhs = 70.4975, h = 7.61577 key :78.1132,70.4975
 Pop : 69,10, g = 68.7279, rhs = 68.7279, h = 9.38083 key :78.1088,68.7279
 Pop : 67,15, g = 68.799, rhs = 68.799, h = 9.32738 key :78.1264,68.799
 Pop : 13,53, g = 69.0833, rhs = 69.0833, h = 9.05539 key :78.1386,69.0833
 Pop : 71,4, g = 68.2426, rhs = 68.2426, h = 9.89949 key :78.1421,68.2426
 Pop : 20,51, g = 69.4975, rhs = 69.4975, h = 8.66025 key :78.1577,69.4975
 Pop : 26,55, g = 70.0833, rhs = 70.0833, h = 8.06226 key :78.1455,70.0833
 Pop : 20,45, g = 69.4975, rhs = 69.4975, h = 8.66025 key :78.1577,69.4975
 Pop : 20,53, g = 69.4975, rhs = 69.4975, h = 8.66025 key :78.1577,69.4975
 Pop : 38,53, g = 70.9117, rhs = 70.9117, h = 7.28011 key :78.1918,70.9117
 Pop : 68,13, g = 68.9706, rhs = 68.9706, h = 9.21954 key :78.1901,68.9706
 Pop : 32,56, g = 70.2548, rhs = 70.2548, h = 7.93725 key :78.1921,70.2548
 Pop : 3,37, g = 68.8406, rhs = 68.8406, h = 9.38083 key :78.2215,68.8406
 Pop : 72,2, g = 68.4142, rhs = 68.4142, h = 9.79796 key :78.2122,68.4142
 Pop : 70,7, g = 68.4853, rhs = 68.4853, h = 9.74679 key :78.2321,68.4853
 Pop : 30,57, g = 70.4264, rhs = 70.4264, h = 7.81025 key :78.2367,70.4264
 Pop : 40,51, g = 70.9117, rhs = 70.9117, h = 7.4162 key :78.3279,70.9117
 Pop : 7,53, g = 69.0833, rhs = 69.0833, h = 9.16515 key :78.2484,69.0833
 Pop : 59,31, g = 69.9117, rhs = 69.9117, h = 8.42615 key :78.3378,69.9117
 Pop : 71,5, g = 68.6569, rhs = 68.6569, h = 9.64365 key :78.3005,68.6569
 Pop : 36,53, g = 70.669, rhs = 70.669, h = 7.68115 key :78.3502,70.669
 Pop : 40,49, g = 70.9117, rhs = 70.9117, h = 7.4162 key :78.3279,70.9117
 Pop : 16,51, g = 69.4975, rhs = 69.4975, h = 8.88819 key :78.3857,69.4975
 Pop : 16,53, g = 69.4975, rhs = 69.4975, h = 8.88819 key :78.3857,69.4975
